Date,Open,High,Low,Close,Adj Close,Volume
2000-03-09,21.850000,21.850000,21.850000,21.850000,14.695427,0
2000-03-10,22.110001,22.110001,22.110001,22.110001,14.870289,0
2000-03-13,21.660000,21.660000,21.660000,21.660000,14.567635,0
2000-03-14,21.719999,21.719999,21.719999,21.719999,14.607989,0
2000-03-15,21.070000,21.070000,21.070000,21.070000,14.170824,0
2000-03-16,20.959999,20.959999,20.959999,20.959999,14.096844,0
2000-03-17,21.330000,21.330000,21.330000,21.330000,14.345691,0
2000-03-20,21.459999,21.459999,21.459999,21.459999,14.433125,0
2000-03-21,20.900000,20.900000,20.900000,20.900000,14.056492,0
2000-03-22,20.590000,20.590000,20.590000,20.590000,13.848001,0
2000-03-23,20.330000,20.330000,20.330000,20.330000,13.673128,0
2000-03-24,20.480000,20.480000,20.480000,20.480000,13.774015,0
2000-03-27,20.860001,20.860001,20.860001,20.860001,14.029589,0
2000-03-28,21.059999,21.059999,21.059999,21.059999,14.164100,0
2000-03-29,20.840000,20.840000,20.840000,20.840000,14.016136,0
2000-03-30,20.000000,20.000000,20.000000,20.000000,13.451187,0
2000-03-31,19.790001,19.790001,19.790001,19.790001,13.309952,0
2000-04-03,19.250000,19.250000,19.250000,19.250000,12.946770,0
2000-04-04,18.730000,18.730000,18.730000,18.730000,12.597038,0
2000-04-05,18.059999,18.059999,18.059999,18.059999,12.146420,0
2000-04-06,18.770000,18.770000,18.770000,18.770000,12.623939,0
2000-04-07,19.230000,19.230000,19.230000,19.230000,12.933319,0
2000-04-10,19.280001,19.280001,19.280001,19.280001,12.966948,0
2000-04-11,18.730000,18.730000,18.730000,18.730000,12.597038,0
2000-04-12,18.570000,18.570000,18.570000,18.570000,12.489430,0
2000-04-13,18.170000,18.170000,18.170000,18.170000,12.220406,0
2000-04-14,17.860001,17.860001,17.860001,17.860001,12.011912,0
2000-04-17,17.100000,17.100000,17.100000,17.100000,11.500767,0
2000-04-18,17.240000,17.240000,17.240000,17.240000,11.594923,0
2000-04-19,17.400000,17.400000,17.400000,17.400000,11.702534,0
2000-04-20,17.549999,17.549999,17.549999,17.549999,11.803417,0
2000-04-24,17.620001,17.620001,17.620001,17.620001,11.850497,0
2000-04-25,17.480000,17.480000,17.480000,17.480000,11.756336,0
2000-04-26,17.719999,17.719999,17.719999,17.719999,11.917753,0
2000-04-27,17.309999,17.309999,17.309999,17.309999,11.642003,0
2000-04-28,17.520000,17.520000,17.520000,17.520000,11.783241,0
2000-05-01,17.570000,17.570000,17.570000,17.570000,11.816869,0
2000-05-02,17.850000,17.850000,17.850000,17.850000,12.005187,0
2000-05-03,17.490000,17.490000,17.490000,17.490000,11.763062,0
2000-05-04,17.629999,17.629999,17.629999,17.629999,11.857222,0
2000-05-05,17.639999,17.639999,17.639999,17.639999,11.863949,0
2000-05-08,17.650000,17.650000,17.650000,17.650000,11.870671,0
2000-05-09,17.440001,17.440001,17.440001,17.440001,11.729435,0
2000-05-10,17.190001,17.190001,17.190001,17.190001,11.561297,0
2000-05-11,16.870001,16.870001,16.870001,16.870001,11.346078,0
2000-05-12,17.150000,17.150000,17.150000,17.150000,11.534393,0
2000-05-15,17.150000,17.150000,17.150000,17.150000,11.534393,0
2000-05-16,17.190001,17.190001,17.190001,17.190001,11.561297,0
2000-05-17,16.930000,16.930000,16.930000,16.930000,11.386432,0
2000-05-18,16.700001,16.700001,16.700001,16.700001,11.231741,0
2000-05-19,16.170000,16.170000,16.170000,16.170000,10.875285,0
2000-05-22,15.690000,15.690000,15.690000,15.690000,10.552456,0
2000-05-23,15.670000,15.670000,15.670000,15.670000,10.539005,0
2000-05-24,15.270000,15.270000,15.270000,15.270000,10.269980,0
2000-05-25,15.580000,15.580000,15.580000,15.580000,10.478477,0
2000-05-26,15.740000,15.740000,15.740000,15.740000,10.586083,0
2000-05-30,16.120001,16.120001,16.120001,16.120001,10.841659,0
2000-05-31,16.350000,16.350000,16.350000,16.350000,10.996346,0
2000-06-01,16.610001,16.610001,16.610001,16.610001,11.171211,0
2000-06-02,17.230000,17.230000,17.230000,17.230000,11.588199,0
2000-06-05,17.420000,17.420000,17.420000,17.420000,11.715985,0
2000-06-06,17.639999,17.639999,17.639999,17.639999,11.863949,0
2000-06-07,17.420000,17.420000,17.420000,17.420000,11.715985,0
2000-06-08,17.580000,17.580000,17.580000,17.580000,11.823593,0
2000-06-09,17.559999,17.559999,17.559999,17.559999,11.810141,0
2000-06-12,17.629999,17.629999,17.629999,17.629999,11.857222,0
2000-06-13,17.450001,17.450001,17.450001,17.450001,11.736162,0
2000-06-14,17.410000,17.410000,17.410000,17.410000,11.709261,0
2000-06-15,17.290001,17.290001,17.290001,17.290001,11.628552,0
2000-06-16,17.350000,17.350000,17.350000,17.350000,11.668903,0
2000-06-19,17.350000,17.350000,17.350000,17.350000,11.668903,0
2000-06-20,17.320000,17.320000,17.320000,17.320000,11.648729,0
2000-06-21,17.209999,17.209999,17.209999,17.209999,11.574746,0
2000-06-22,17.160000,17.160000,17.160000,17.160000,11.541121,0
2000-06-23,17.100000,17.100000,17.100000,17.100000,11.500767,0
2000-06-26,17.129999,17.129999,17.129999,17.129999,11.520940,0
2000-06-27,17.139999,17.139999,17.139999,17.139999,11.527666,0
2000-06-28,17.219999,17.219999,17.219999,17.219999,11.581471,0
2000-06-29,17.260000,17.260000,17.260000,17.260000,11.608374,0
2000-06-30,17.330000,17.330000,17.330000,17.330000,11.655454,0
2000-07-03,17.410000,17.410000,17.410000,17.410000,11.709261,0
2000-07-05,17.459999,17.459999,17.459999,17.459999,11.742886,0
2000-07-06,17.330000,17.330000,17.330000,17.330000,11.655454,0
2000-07-07,17.350000,17.350000,17.350000,17.350000,11.668903,0
2000-07-10,17.420000,17.420000,17.420000,17.420000,11.715985,0
2000-07-11,17.370001,17.370001,17.370001,17.370001,11.682358,0
2000-07-12,17.330000,17.330000,17.330000,17.330000,11.655454,0
2000-07-13,17.209999,17.209999,17.209999,17.209999,11.574746,0
2000-07-14,17.299999,17.299999,17.299999,17.299999,11.635277,0
2000-07-17,17.360001,17.360001,17.360001,17.360001,11.675632,0
2000-07-18,17.350000,17.350000,17.350000,17.350000,11.668903,0
2000-07-19,17.260000,17.260000,17.260000,17.260000,11.608374,0
2000-07-20,17.379999,17.379999,17.379999,17.379999,11.689083,0
2000-07-21,17.440001,17.440001,17.440001,17.440001,11.729435,0
2000-07-24,17.379999,17.379999,17.379999,17.379999,11.689083,0
2000-07-25,17.430000,17.430000,17.430000,17.430000,11.722712,0
2000-07-26,17.400000,17.400000,17.400000,17.400000,11.702534,0
2000-07-27,17.209999,17.209999,17.209999,17.209999,11.574746,0
2000-07-28,16.920000,16.920000,16.920000,16.920000,11.379704,0
2000-07-31,16.870001,16.870001,16.870001,16.870001,11.346078,0
2000-08-01,16.980000,16.980000,16.980000,16.980000,11.420058,0
2000-08-02,16.780001,16.780001,16.780001,16.780001,11.285547,0
2000-08-03,16.520000,16.520000,16.520000,16.520000,11.110682,0
2000-08-04,16.780001,16.780001,16.780001,16.780001,11.285547,0
2000-08-07,16.850000,16.850000,16.850000,16.850000,11.332624,0
2000-08-08,16.760000,16.760000,16.760000,16.760000,11.272095,0
2000-08-09,16.860001,16.860001,16.860001,16.860001,11.339354,0
2000-08-10,16.879999,16.879999,16.879999,16.879999,11.352802,0
2000-08-11,16.870001,16.870001,16.870001,16.870001,11.346078,0
2000-08-14,16.889999,16.889999,16.889999,16.889999,11.359528,0
2000-08-15,17.030001,17.030001,17.030001,17.030001,11.453687,0
2000-08-16,17.040001,17.040001,17.040001,17.040001,11.460414,0
2000-08-17,17.070000,17.070000,17.070000,17.070000,11.480589,0
2000-08-18,17.049999,17.049999,17.049999,17.049999,11.467136,0
2000-08-21,16.959999,16.959999,16.959999,16.959999,11.406607,0
2000-08-22,16.980000,16.980000,16.980000,16.980000,11.420058,0
2000-08-23,16.959999,16.959999,16.959999,16.959999,11.406607,0
2000-08-24,17.129999,17.129999,17.129999,17.129999,11.520940,0
2000-08-25,17.280001,17.280001,17.280001,17.280001,11.621826,0
2000-08-28,17.280001,17.280001,17.280001,17.280001,11.621826,0
2000-08-29,17.330000,17.330000,17.330000,17.330000,11.655454,0
2000-08-30,17.350000,17.350000,17.350000,17.350000,11.668903,0
2000-08-31,17.459999,17.459999,17.459999,17.459999,11.742886,0
2000-09-01,17.730000,17.730000,17.730000,17.730000,11.924479,0
2000-09-05,17.670000,17.670000,17.670000,17.670000,11.884125,0
2000-09-06,17.520000,17.520000,17.520000,17.520000,11.783241,0
2000-09-07,17.410000,17.410000,17.410000,17.410000,11.709261,0
2000-09-08,17.320000,17.320000,17.320000,17.320000,11.648729,0
2000-09-11,17.170000,17.170000,17.170000,17.170000,11.547845,0
2000-09-12,17.059999,17.059999,17.059999,17.059999,11.473862,0
2000-09-13,17.020000,17.020000,17.020000,17.020000,11.446963,0
2000-09-14,17.190001,17.190001,17.190001,17.190001,11.561297,0
2000-09-15,17.190001,17.190001,17.190001,17.190001,11.561297,0
2000-09-18,17.070000,17.070000,17.070000,17.070000,11.480589,0
2000-09-19,16.950001,16.950001,16.950001,16.950001,11.399885,0
2000-09-20,16.889999,16.889999,16.889999,16.889999,11.359528,0
2000-09-21,16.770000,16.770000,16.770000,16.770000,11.278821,0
2000-09-22,16.850000,16.850000,16.850000,16.850000,11.332624,0
2000-09-25,16.959999,16.959999,16.959999,16.959999,11.406607,0
2000-09-26,16.910000,16.910000,16.910000,16.910000,11.372978,0
2000-09-27,16.910000,16.910000,16.910000,16.910000,11.372978,0
2000-09-28,16.910000,16.910000,16.910000,16.910000,11.372978,0
2000-09-29,16.990000,16.990000,16.990000,16.990000,11.426785,0
2000-10-02,16.950001,16.950001,16.950001,16.950001,11.399885,0
2000-10-03,16.870001,16.870001,16.870001,16.870001,11.346078,0
2000-10-04,16.719999,16.719999,16.719999,16.719999,11.245193,0
2000-10-05,16.740000,16.740000,16.740000,16.740000,11.258644,0
2000-10-06,16.570000,16.570000,16.570000,16.570000,11.144309,0
2000-10-09,16.309999,16.309999,16.309999,16.309999,10.969442,0
2000-10-10,16.230000,16.230000,16.230000,16.230000,10.915640,0
2000-10-11,15.950000,15.950000,15.950000,15.950000,10.727323,0
2000-10-12,15.810000,15.810000,15.810000,15.810000,10.633165,0
2000-10-13,15.600000,15.600000,15.600000,15.600000,10.491928,0
2000-10-16,15.700000,15.700000,15.700000,15.700000,10.559181,0
2000-10-17,15.640000,15.640000,15.640000,15.640000,10.518828,0
2000-10-18,15.370000,15.370000,15.370000,15.370000,10.337236,0
2000-10-19,15.430000,15.430000,15.430000,15.430000,10.377592,0
2000-10-20,15.570000,15.570000,15.570000,15.570000,10.471749,0
2000-10-23,15.630000,15.630000,15.630000,15.630000,10.512106,0
2000-10-24,15.690000,15.690000,15.690000,15.690000,10.552456,0
2000-10-25,15.530000,15.530000,15.530000,15.530000,10.444847,0
2000-10-26,15.440000,15.440000,15.440000,15.440000,10.384316,0
2000-10-27,15.580000,15.580000,15.580000,15.580000,10.478477,0
2000-10-30,15.580000,15.580000,15.580000,15.580000,10.478477,0
2000-10-31,15.500000,15.500000,15.500000,15.500000,10.424670,0
2000-11-01,15.640000,15.640000,15.640000,15.640000,10.518828,0
2000-11-02,15.790000,15.790000,15.790000,15.790000,10.619713,0
2000-11-03,15.940000,15.940000,15.940000,15.940000,10.720596,0
2000-11-06,15.970000,15.970000,15.970000,15.970000,10.740774,0
2000-11-07,15.930000,15.930000,15.930000,15.930000,10.713871,0
2000-11-08,15.880000,15.880000,15.880000,15.880000,10.680242,0
2000-11-09,15.820000,15.820000,15.820000,15.820000,10.639887,0
2000-11-10,15.620000,15.620000,15.620000,15.620000,10.505378,0
2000-11-13,15.330000,15.330000,15.330000,15.330000,10.310336,0
2000-11-14,15.460000,15.460000,15.460000,15.460000,10.397767,0
2000-11-15,15.550000,15.550000,15.550000,15.550000,10.458299,0
2000-11-16,15.470000,15.470000,15.470000,15.470000,10.404494,0
2000-11-17,15.420000,15.420000,15.420000,15.420000,10.370867,0
2000-11-20,15.290000,15.290000,15.290000,15.290000,10.283432,0
2000-11-21,15.200000,15.200000,15.200000,15.200000,10.222902,0
2000-11-22,14.950000,14.950000,14.950000,14.950000,10.054764,0
2000-11-24,14.920000,14.920000,14.920000,14.920000,10.034586,0
2000-11-27,15.070000,15.070000,15.070000,15.070000,10.135469,0
2000-11-28,15.010000,15.010000,15.010000,15.010000,10.095119,0
2000-11-29,14.950000,14.950000,14.950000,14.950000,10.054764,0
2000-11-30,14.830000,14.830000,14.830000,14.830000,9.974056,0
2000-12-01,15.020000,15.020000,15.020000,15.020000,10.101841,0
2000-12-04,15.040000,15.040000,15.040000,15.040000,10.115294,0
2000-12-05,15.160000,15.160000,15.160000,15.160000,10.196000,0
2000-12-06,15.250000,15.250000,15.250000,15.250000,10.256529,0
2000-12-07,15.200000,15.200000,15.200000,15.200000,10.222902,0
2000-12-08,15.320000,15.320000,15.320000,15.320000,10.303610,0
2000-12-11,15.370000,15.370000,15.370000,15.370000,10.337236,0
2000-12-12,15.300000,15.300000,15.300000,15.300000,10.290158,0
2000-12-13,15.210000,15.210000,15.210000,15.210000,10.229629,0
2000-12-14,15.220000,15.220000,15.220000,15.220000,10.236355,0
2000-12-15,15.160000,15.160000,15.160000,15.160000,10.196000,0
2000-12-18,12.360000,12.360000,12.360000,12.360000,8.364144,0
2000-12-19,12.260000,12.260000,12.260000,12.260000,8.296474,0
2000-12-20,12.080000,12.080000,12.080000,12.080000,8.174666,0
2000-12-21,11.960000,11.960000,11.960000,11.960000,8.093460,0
2000-12-22,12.150000,12.150000,12.150000,12.150000,8.222034,0
2000-12-26,12.250000,12.250000,12.250000,12.250000,8.289707,0
2000-12-27,12.320000,12.320000,12.320000,12.320000,8.337074,0
2000-12-28,12.360000,12.360000,12.360000,12.360000,8.364144,0
2000-12-29,12.550000,12.550000,12.550000,12.550000,8.492720,0
2001-01-02,12.470000,12.470000,12.470000,12.470000,8.438582,0
2001-01-03,12.310000,12.310000,12.310000,12.310000,8.330308,0
2001-01-04,12.370000,12.370000,12.370000,12.370000,8.370912,0
2001-01-05,12.320000,12.320000,12.320000,12.320000,8.337074,0
2001-01-08,12.170000,12.170000,12.170000,12.170000,8.235568,0
2001-01-09,12.060000,12.060000,12.060000,12.060000,8.161132,0
2001-01-10,12.060000,12.060000,12.060000,12.060000,8.161132,0
2001-01-11,12.130000,12.130000,12.130000,12.130000,8.208501,0
2001-01-12,12.280000,12.280000,12.280000,12.280000,8.310008,0
2001-01-16,12.310000,12.310000,12.310000,12.310000,8.330308,0
2001-01-17,12.370000,12.370000,12.370000,12.370000,8.370912,0
2001-01-18,12.540000,12.540000,12.540000,12.540000,8.485951,0
2001-01-19,12.630000,12.630000,12.630000,12.630000,8.546856,0
2001-01-22,12.590000,12.590000,12.590000,12.590000,8.519787,0
2001-01-23,12.670000,12.670000,12.670000,12.670000,8.573926,0
2001-01-24,12.600000,12.600000,12.600000,12.600000,8.526554,0
2001-01-25,12.640000,12.640000,12.640000,12.640000,8.553624,0
2001-01-26,12.600000,12.600000,12.600000,12.600000,8.526554,0
2001-01-29,12.610000,12.610000,12.610000,12.610000,8.533322,0
2001-01-30,12.670000,12.670000,12.670000,12.670000,8.573926,0
2001-01-31,12.760000,12.760000,12.760000,12.760000,8.634829,0
2001-02-01,12.850000,12.850000,12.850000,12.850000,8.695732,0
2001-02-02,12.800000,12.800000,12.800000,12.800000,8.661896,0
2001-02-05,12.770000,12.770000,12.770000,12.770000,8.641594,0
2001-02-06,12.770000,12.770000,12.770000,12.770000,8.641594,0
2001-02-07,12.720000,12.720000,12.720000,12.720000,8.607761,0
2001-02-08,12.610000,12.610000,12.610000,12.610000,8.533322,0
2001-02-09,12.570000,12.570000,12.570000,12.570000,8.506255,0
2001-02-12,12.660000,12.660000,12.660000,12.660000,8.567158,0
2001-02-13,12.630000,12.630000,12.630000,12.630000,8.546856,0
2001-02-14,12.490000,12.490000,12.490000,12.490000,8.452117,0
2001-02-15,12.480000,12.480000,12.480000,12.480000,8.445350,0
2001-02-16,12.470000,12.470000,12.470000,12.470000,8.438582,0
2001-02-20,12.410000,12.410000,12.410000,12.410000,8.397981,0
2001-02-21,12.300000,12.300000,12.300000,12.300000,8.323541,0
2001-02-22,12.160000,12.160000,12.160000,12.160000,8.228801,0
2001-02-23,12.140000,12.140000,12.140000,12.140000,8.215268,0
2001-02-26,12.180000,12.180000,12.180000,12.180000,8.242336,0
2001-02-27,12.260000,12.260000,12.260000,12.260000,8.296474,0
2001-02-28,12.150000,12.150000,12.150000,12.150000,8.222034,0
2001-03-01,12.070000,12.070000,12.070000,12.070000,8.167899,0
2001-03-02,12.090000,12.090000,12.090000,12.090000,8.181432,0
2001-03-05,12.060000,12.060000,12.060000,12.060000,8.161132,0
2001-03-06,12.280000,12.280000,12.280000,12.280000,8.310008,0
2001-03-07,12.260000,12.260000,12.260000,12.260000,8.296474,0
2001-03-08,12.360000,12.360000,12.360000,12.360000,8.364144,0
2001-03-09,12.290000,12.290000,12.290000,12.290000,8.316775,0
2001-03-12,12.030000,12.030000,12.030000,12.030000,8.140830,0
2001-03-13,11.760000,11.760000,11.760000,11.760000,7.958119,0
2001-03-14,11.550000,11.550000,11.550000,11.550000,7.816008,0
2001-03-15,11.530000,11.530000,11.530000,11.530000,7.802474,0
2001-03-16,11.330000,11.330000,11.330000,11.330000,7.667132,0
2001-03-19,11.230000,11.230000,11.230000,11.230000,7.599463,0
2001-03-20,11.300000,11.300000,11.300000,11.300000,7.646830,0
2001-03-21,11.160000,11.160000,11.160000,11.160000,7.552089,0
2001-03-22,10.750000,10.750000,10.750000,10.750000,7.274640,0
2001-03-23,11.020000,11.020000,11.020000,11.020000,7.457352,0
2001-03-26,11.260000,11.260000,11.260000,11.260000,7.619764,0
2001-03-27,11.290000,11.290000,11.290000,11.290000,7.640065,0
2001-03-28,11.240000,11.240000,11.240000,11.240000,7.606227,0
2001-03-29,11.120000,11.120000,11.120000,11.120000,7.525023,0
2001-03-30,11.140000,11.140000,11.140000,11.140000,7.538557,0
2001-04-02,11.050000,11.050000,11.050000,11.050000,7.477654,0
2001-04-03,10.890000,10.890000,10.890000,10.890000,7.369381,0
2001-04-04,10.900000,10.900000,10.900000,10.900000,7.376146,0
2001-04-05,11.010000,11.010000,11.010000,11.010000,7.450586,0
2001-04-06,11.060000,11.060000,11.060000,11.060000,7.484420,0
2001-04-09,11.050000,11.050000,11.050000,11.050000,7.477654,0
2001-04-10,11.020000,11.020000,11.020000,11.020000,7.457352,0
2001-04-11,11.070000,11.070000,11.070000,11.070000,7.491189,0
2001-04-12,11.150000,11.150000,11.150000,11.150000,7.545325,0
2001-04-16,11.100000,11.100000,11.100000,11.100000,7.511490,0
2001-04-17,11.030000,11.030000,11.030000,11.030000,7.464120,0
2001-04-18,11.260000,11.260000,11.260000,11.260000,7.619764,0
2001-04-19,11.540000,11.540000,11.540000,11.540000,7.809240,0
2001-04-20,11.590000,11.590000,11.590000,11.590000,7.843078,0
2001-04-23,11.580000,11.580000,11.580000,11.580000,7.836309,0
2001-04-24,11.580000,11.580000,11.580000,11.580000,7.836309,0
2001-04-25,11.550000,11.550000,11.550000,11.550000,7.816008,0
2001-04-26,11.740000,11.740000,11.740000,11.740000,7.944585,0
2001-04-27,11.750000,11.750000,11.750000,11.750000,7.951352,0
2001-04-30,11.790000,11.790000,11.790000,11.790000,7.978418,0
2001-05-01,11.910000,11.910000,11.910000,11.910000,8.059624,0
2001-05-02,12.010000,12.010000,12.010000,12.010000,8.127298,0
2001-05-03,11.970000,11.970000,11.970000,11.970000,8.100228,0
2001-05-04,11.970000,11.970000,11.970000,11.970000,8.100228,0
2001-05-07,12.010000,12.010000,12.010000,12.010000,8.127298,0
2001-05-08,11.950000,11.950000,11.950000,11.950000,8.086693,0
2001-05-09,11.900000,11.900000,11.900000,11.900000,8.052857,0
2001-05-10,11.910000,11.910000,11.910000,11.910000,8.059624,0
2001-05-11,11.860000,11.860000,11.860000,11.860000,8.025790,0
2001-05-14,11.750000,11.750000,11.750000,11.750000,7.951352,0
2001-05-15,11.780000,11.780000,11.780000,11.780000,7.971654,0
2001-05-16,11.790000,11.790000,11.790000,11.790000,7.978418,0
2001-05-17,11.880000,11.880000,11.880000,11.880000,8.039324,0
2001-05-18,11.900000,11.900000,11.900000,11.900000,8.052857,0
2001-05-21,11.960000,11.960000,11.960000,11.960000,8.093460,0
2001-05-22,11.990000,11.990000,11.990000,11.990000,8.113760,0
2001-05-23,11.910000,11.910000,11.910000,11.910000,8.059624,0
2001-05-24,11.850000,11.850000,11.850000,11.850000,8.019023,0
2001-05-25,11.810000,11.810000,11.810000,11.810000,7.991953,0
2001-05-29,11.720000,11.720000,11.720000,11.720000,7.931051,0
2001-05-30,11.640000,11.640000,11.640000,11.640000,7.876914,0
2001-05-31,11.530000,11.530000,11.530000,11.530000,7.802474,0
2001-06-01,11.490000,11.490000,11.490000,11.490000,7.775407,0
2001-06-04,11.520000,11.520000,11.520000,11.520000,7.795708,0
2001-06-05,11.550000,11.550000,11.550000,11.550000,7.816008,0
2001-06-06,11.480000,11.480000,11.480000,11.480000,7.768641,0
2001-06-07,11.530000,11.530000,11.530000,11.530000,7.802474,0
2001-06-08,11.540000,11.540000,11.540000,11.540000,7.809240,0
2001-06-11,11.420000,11.420000,11.420000,11.420000,7.728036,0
2001-06-12,11.240000,11.240000,11.240000,11.240000,7.606227,0
2001-06-13,11.280000,11.280000,11.280000,11.280000,7.633297,0
2001-06-14,11.250000,11.250000,11.250000,11.250000,7.612995,0
2001-06-15,11.140000,11.140000,11.140000,11.140000,7.538557,0
2001-06-18,11.110000,11.110000,11.110000,11.110000,7.518259,0
2001-06-19,11.120000,11.120000,11.120000,11.120000,7.525023,0
2001-06-20,10.950000,10.950000,10.950000,10.950000,7.409983,0
2001-06-21,11.140000,11.140000,11.140000,11.140000,7.538557,0
2001-06-22,11.190000,11.190000,11.190000,11.190000,7.572392,0
2001-06-25,11.190000,11.190000,11.190000,11.190000,7.572392,0
2001-06-26,11.100000,11.100000,11.100000,11.100000,7.511490,0
2001-06-27,11.070000,11.070000,11.070000,11.070000,7.491189,0
2001-06-28,10.980000,10.980000,10.980000,10.980000,7.430283,0
2001-06-29,11.030000,11.030000,11.030000,11.030000,7.464120,0
2001-07-02,11.050000,11.050000,11.050000,11.050000,7.477654,0
2001-07-03,10.990000,10.990000,10.990000,10.990000,7.437050,0
2001-07-05,10.730000,10.730000,10.730000,10.730000,7.261106,0
2001-07-06,10.640000,10.640000,10.640000,10.640000,7.200202,0
2001-07-09,10.520000,10.520000,10.520000,10.520000,7.118999,0
2001-07-10,10.610000,10.610000,10.610000,10.610000,7.179901,0
2001-07-11,10.480000,10.480000,10.480000,10.480000,7.091928,0
2001-07-12,10.570000,10.570000,10.570000,10.570000,7.152831,0
2001-07-13,10.550000,10.550000,10.550000,10.550000,7.139299,0
2001-07-16,10.560000,10.560000,10.560000,10.560000,7.146066,0
2001-07-17,10.410000,10.410000,10.410000,10.410000,7.044558,0
2001-07-18,10.490000,10.490000,10.490000,10.490000,7.098695,0
2001-07-19,10.510000,10.510000,10.510000,10.510000,7.112230,0
2001-07-20,10.510000,10.510000,10.510000,10.510000,7.112230,0
2001-07-23,10.400000,10.400000,10.400000,10.400000,7.037791,0
2001-07-24,10.410000,10.410000,10.410000,10.410000,7.044558,0
2001-07-25,10.390000,10.390000,10.390000,10.390000,7.031026,0
2001-07-26,10.410000,10.410000,10.410000,10.410000,7.044558,0
2001-07-27,10.470000,10.470000,10.470000,10.470000,7.085161,0
2001-07-30,10.450000,10.450000,10.450000,10.450000,7.071627,0
2001-07-31,10.520000,10.520000,10.520000,10.520000,7.118999,0
2001-08-01,10.590000,10.590000,10.590000,10.590000,7.166367,0
2001-08-02,10.690000,10.690000,10.690000,10.690000,7.234038,0
2001-08-03,10.680000,10.680000,10.680000,10.680000,7.227271,0
2001-08-06,10.610000,10.610000,10.610000,10.610000,7.179901,0
2001-08-07,10.560000,10.560000,10.560000,10.560000,7.146066,0
2001-08-08,10.540000,10.540000,10.540000,10.540000,7.132530,0
2001-08-09,10.510000,10.510000,10.510000,10.510000,7.112230,0
2001-08-10,10.560000,10.560000,10.560000,10.560000,7.146066,0
2001-08-13,10.550000,10.550000,10.550000,10.550000,7.139299,0
2001-08-14,10.600000,10.600000,10.600000,10.600000,7.173134,0
2001-08-15,10.660000,10.660000,10.660000,10.660000,7.213737,0
2001-08-16,10.610000,10.610000,10.610000,10.610000,7.179901,0
2001-08-17,10.610000,10.610000,10.610000,10.610000,7.179901,0
2001-08-20,10.520000,10.520000,10.520000,10.520000,7.118999,0
2001-08-21,10.580000,10.580000,10.580000,10.580000,7.159600,0
2001-08-22,10.620000,10.620000,10.620000,10.620000,7.186667,0
2001-08-23,10.550000,10.550000,10.550000,10.550000,7.139299,0
2001-08-24,10.570000,10.570000,10.570000,10.570000,7.152831,0
2001-08-27,10.560000,10.560000,10.560000,10.560000,7.146066,0
2001-08-28,10.470000,10.470000,10.470000,10.470000,7.085161,0
2001-08-29,10.450000,10.450000,10.450000,10.450000,7.071627,0
2001-08-30,10.350000,10.350000,10.350000,10.350000,7.003956,0
2001-08-31,10.320000,10.320000,10.320000,10.320000,6.983654,0
2001-09-04,10.070000,10.070000,10.070000,10.070000,6.814477,0
2001-09-05,9.990000,9.990000,9.990000,9.990000,6.760339,0
2001-09-06,9.820000,9.820000,9.820000,9.820000,6.645298,0
2001-09-07,9.770000,9.770000,9.770000,9.770000,6.611464,0
2001-09-10,9.530000,9.530000,9.530000,9.530000,6.449053,0
2001-09-17,8.870000,8.870000,8.870000,8.870000,6.002424,0
2001-09-18,8.830000,8.830000,8.830000,8.830000,5.975355,0
2001-09-19,8.860000,8.860000,8.860000,8.860000,5.995658,0
2001-09-20,8.600000,8.600000,8.600000,8.600000,5.819712,0
2001-09-21,8.240000,8.240000,8.240000,8.240000,5.576095,0
2001-09-24,8.400000,8.400000,8.400000,8.400000,5.684370,0
2001-09-25,8.580000,8.580000,8.580000,8.580000,5.806178,0
2001-09-26,8.660000,8.660000,8.660000,8.660000,5.860316,0
2001-09-27,8.650000,8.650000,8.650000,8.650000,5.853548,0
2001-09-28,8.790000,8.790000,8.790000,8.790000,5.948287,0
2001-10-01,8.790000,8.790000,8.790000,8.790000,5.948287,0
2001-10-02,8.740000,8.740000,8.740000,8.740000,5.914450,0
2001-10-03,8.780000,8.780000,8.780000,8.780000,5.941519,0
2001-10-04,8.910000,8.910000,8.910000,8.910000,6.029492,0
2001-10-05,8.920000,8.920000,8.920000,8.920000,6.036260,0
2001-10-08,8.830000,8.830000,8.830000,8.830000,5.975355,0
2001-10-09,8.840000,8.840000,8.840000,8.840000,5.982122,0
2001-10-10,8.850000,8.850000,8.850000,8.850000,5.988890,0
2001-10-11,9.020000,9.020000,9.020000,9.020000,6.103930,0
2001-10-12,9.090000,9.090000,9.090000,9.090000,6.151301,0
2001-10-15,9.050000,9.050000,9.050000,9.050000,6.124230,0
2001-10-16,9.130000,9.130000,9.130000,9.130000,6.178368,0
2001-10-17,9.270000,9.270000,9.270000,9.270000,6.273107,0
2001-10-18,9.140000,9.140000,9.140000,9.140000,6.185136,0
2001-10-19,9.060000,9.060000,9.060000,9.060000,6.131000,0
2001-10-22,9.020000,9.020000,9.020000,9.020000,6.103930,0
2001-10-23,9.100000,9.100000,9.100000,9.100000,6.158068,0
2001-10-24,9.130000,9.130000,9.130000,9.130000,6.178368,0
2001-10-25,9.160000,9.160000,9.160000,9.160000,6.198670,0
2001-10-26,9.190000,9.190000,9.190000,9.190000,6.218971,0
2001-10-29,9.220000,9.220000,9.220000,9.220000,6.239273,0
